,price,min_to_metro,total_area,living_area,floor,number_of_floors,construction_year,is_new,is_apartments,ceiling_height,number_of_rooms,living_area_ratio,average_room,highness,ВАО,ЗАО,САО,СВАО,СЗАО,ЦАО,ЮАО,ЮВАО,ЮЗАО
1353,34200000.0,2.1972245773362196,4.22683374526818,3.8310215329737995,2.772588722239781,3.1780538303479458,7.611347717403621,0.0,0.0,2.8,2.0,0.6682906174499988,22.554808338937463,0.6086956521739131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1354,94324200.0,2.1972245773362196,4.189654742026425,3.8066624897703196,1.6094379124341003,2.302585092994046,7.603008336866771,0.0,0.0,3.035314937012598,2.0,0.676923076923077,22.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1355,17200000.0,2.833213344056216,4.030694535145645,3.2108436531709366,2.3978952727983707,2.833213344056216,7.60339933974067,0.0,0.0,2.7,2.0,0.43037974683544306,11.9,0.5625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,25590000.0,1.9459101490553132,4.189654742026425,3.4657359027997265,1.3862943611198906,2.8903717578961645,7.601901959875166,0.0,0.0,3.1,2.0,0.47692307692307695,15.5,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,35000000.0,2.0794415416798357,3.970291913552122,3.8310215329737995,1.3862943611198906,1.0986122886681098,7.6128310304073565,0.0,1.0,6.5,2.0,0.8674926284206717,22.554808338937463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1358,20970000.0,2.1972245773362196,3.899950424193877,3.8310215329737995,2.995732273553991,3.4657359027997265,7.603008336866771,0.0,0.0,3.035314937012598,2.0,0.9320168735098125,22.554808338937463,0.5806451612903226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,40950000.0,2.5649493574615367,4.309455941839047,3.8310215329737995,2.3978952727983707,2.4849066497880004,7.578145472419466,0.0,0.0,3.2,2.0,0.6145724343034731,22.554808338937463,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1360,14200000.0,2.1972245773362196,4.11414718951828,3.8310215329737995,2.4849066497880004,2.833213344056216,7.602900462204755,0.0,0.0,2.9,2.0,0.7493291806955967,22.554808338937463,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1361,20500000.0,1.3862943611198906,4.37449836825309,3.763522997109702,1.791759469228055,1.9459101490553132,7.578656850594762,0.0,0.0,3.0,2.0,0.5369897959183674,21.05,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,39500000.0,2.9444389791664403,4.12552017969055,3.8310215329737995,2.9444389791664403,3.367295829986474,7.61085279039525,0.0,1.0,3.3,2.0,0.7407162016071417,22.554808338937463,0.6071428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,21000000.0,1.791759469228055,4.0809215418899605,3.8310215329737995,1.3862943611198906,1.3862943611198906,7.612336837167746,0.0,1.0,3.035314937012598,2.0,0.775079324362112,22.554808338937463,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1364,23300000.0,2.8903717578961645,4.029806041084529,3.3105430133940246,1.3862943611198906,1.791759469228055,7.6128310304073565,0.0,1.0,4.0,2.0,0.4778280542986425,13.2,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1365,28900000.0,1.0986122886681098,4.276666119016055,3.8310215329737995,2.70805020110221,3.4011973816621555,7.603008336866771,0.0,1.0,3.035314937012598,2.0,0.6353467137728863,22.554808338937463,0.4482758620689655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,31999000.0,1.6094379124341003,4.442651256490317,3.5263605246161616,2.1972245773362196,3.4657359027997265,7.612336837167746,0.0,0.0,3.1,2.0,0.39285714285714285,16.5,0.22580645161290322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,34900000.0,1.3862943611198906,4.04305126783455,3.8310215329737995,1.9459101490553132,1.9459101490553132,7.580189417944541,0.0,0.0,2.85,2.0,0.8055288692477666,22.554808338937463,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1368,43600000.0,1.791759469228055,4.514150787600923,3.8310215329737995,1.6094379124341003,1.3862943611198906,7.550661243105336,0.0,0.0,3.5,2.0,0.49955278713039786,22.554808338937463,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1369,11890000.0,2.5649493574615367,3.6712245188752153,3.8310215329737995,2.3978952727983707,2.5649493574615367,7.603008336866771,0.0,0.0,2.5,2.0,1.177796780101173,22.554808338937463,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1370,12000000.0,1.6094379124341003,3.8264651170664994,3.8310215329737995,1.791759469228055,1.791759469228055,7.5822291942764615,0.0,0.0,3.035314937012598,2.0,1.0046685228925374,22.554808338937463,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1371,26480000.0,2.4849066497880004,4.278054044290903,3.8310215329737995,1.791759469228055,2.772588722239781,7.603008336866771,0.0,0.0,3.1,2.0,0.6344531178322774,22.554808338937463,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1372,12200000.0,2.3978952727983707,3.4995332823830174,3.8310215329737995,3.295836866004329,3.5263605246161616,7.6128310304073565,0.0,0.0,2.9,2.0,1.4052840086565397,22.554808338937463,0.7575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1373,13100000.0,2.1972245773362196,3.708682081410116,3.8310215329737995,2.6390573296152584,2.5649493574615367,7.586803535162581,0.0,0.0,2.64,2.0,1.133407454217963,22.554808338937463,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1374,32000000.0,1.791759469228055,3.9318256327243257,3.5263605246161616,1.0986122886681098,2.6390573296152584,7.603008336866771,0.0,0.0,3.035314937012598,2.0,0.66,16.5,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1375,58500000.0,2.6390573296152584,4.4796069630127455,3.8310215329737995,2.70805020110221,2.9444389791664403,7.603008336866771,0.0,0.0,3.1,2.0,0.5173121178655381,22.554808338937463,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1376,21900000.0,2.8903717578961645,4.032469158504013,3.8310215329737995,3.044522437723423,3.091042453358316,7.6128310304073565,0.0,0.0,3.1,2.0,0.8142530086259012,22.554808338937463,0.9047619047619048,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1377,10600000.0,1.6094379124341003,3.713572066704308,3.1780538303479458,2.0794415416798357,2.302585092994046,7.583756300707112,0.0,0.0,2.64,2.0,0.575,11.5,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,12700000.0,1.9459101490553132,4.034240638152395,3.517497837358316,1.9459101490553132,2.995732273553991,7.606387389772652,0.0,0.0,2.75,2.0,0.5891891891891893,16.35,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1379,18000000.0,2.302585092994046,4.027135812528651,3.5890591188317256,1.3862943611198906,2.1972245773362196,7.603008336866771,0.0,0.0,3.035314937012598,2.0,0.6388384754990926,17.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1381,11000000.0,2.70805020110221,3.7376696182833684,3.8310215329737995,1.9459101490553132,1.791759469228055,7.581209826196346,0.0,0.0,2.64,2.0,1.1002345531189006,22.554808338937463,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,12950000.0,2.1972245773362196,3.9982007016691985,3.4531571205928664,2.8903717578961645,2.8903717578961645,7.603008336866771,0.0,0.0,3.035314937012598,2.0,0.5719626168224299,15.3,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1384,15300000.0,1.791759469228055,4.135166556742356,3.535145354171894,2.8903717578961645,2.833213344056216,7.602900462204755,0.0,0.0,2.64,2.0,0.5414634146341463,16.65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1385,38000000.0,1.791759469228055,4.26549281841793,3.8310215329737995,1.6094379124341003,2.70805020110221,7.611842399580417,0.0,0.0,3.035314937012598,2.0,0.6425871321634604,22.554808338937463,0.21428571428571427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,13990000.0,1.3862943611198906,3.8264651170664994,3.8310215329737995,1.791759469228055,2.302585092994046,7.58629630715272,0.0,0.0,2.5,2.0,1.0046685228925374,22.554808338937463,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1387,17499000.0,2.3978952727983707,4.007333185232471,3.5553480614894135,2.8903717578961645,2.8903717578961645,7.603008336866771,0.0,0.0,3.035314937012598,2.0,0.6296296296296297,17.0,0.9411764705882353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1388,17350000.0,2.5649493574615367,4.069026754237811,3.8310215329737995,3.4657359027997265,3.4339872044851463,7.611842399580417,0.0,0.0,2.65,2.0,0.7845150726586944,22.554808338937463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1389,16700000.0,2.3978952727983707,3.8753590210565547,3.8310215329737995,1.3862943611198906,3.258096538021482,7.605392364814935,0.0,0.0,2.8,2.0,0.9557122177515873,22.554808338937463,0.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1390,12000000.0,2.70805020110221,3.828641396489095,3.3945083935113587,2.302585092994046,2.302585092994046,7.584773077612199,0.0,0.0,2.5,2.0,0.64,14.4,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1391,22500000.0,2.4849066497880004,4.2626798770413155,3.5524868292083815,2.70805020110221,2.8903717578961645,7.605890001053122,0.0,0.0,2.64,2.0,0.48428571428571426,16.95,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1392,30000000.0,1.9459101490553132,4.3694478524670215,3.8310215329737995,2.0794415416798357,3.713572066704308,7.607381425639791,0.0,0.0,3.035314937012598,2.0,0.5783284189471144,22.554808338937463,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1393,15200000.0,2.5649493574615367,3.817712325956905,3.8310215329737995,1.9459101490553132,2.302585092994046,7.585281078639126,0.0,0.0,2.64,2.0,1.0136992511882006,22.554808338937463,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1394,12700000.0,1.791759469228055,3.966511190712216,3.459466289786131,2.6390573296152584,2.5649493574615367,7.589841512182657,0.0,0.0,2.64,2.0,0.5945945945945946,15.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1395,13350000.0,1.6094379124341003,3.6584202466292277,3.1654750481410856,1.791759469228055,2.302585092994046,7.603008336866771,0.0,0.0,3.035314937012598,2.0,0.6005291005291006,11.35,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,13590000.0,1.0986122886681098,3.970291913552122,3.58351893845611,1.0986122886681098,2.833213344056216,7.590346945602565,0.0,0.0,3.035314937012598,2.0,0.6730769230769231,17.5,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1397,37000000.0,1.791759469228055,4.3528552573736015,3.8310215329737995,2.3978952727983707,3.8918202981106265,7.61085279039525,0.0,1.0,3.1,2.0,0.5881305955394384,22.554808338937463,0.1875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,14800000.0,2.0794415416798357,3.8501476017100584,3.4339872044851463,1.9459101490553132,2.5649493574615367,7.591861714889934,0.0,0.0,2.6,2.0,0.6521739130434783,15.0,0.4166666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1399,58000000.0,2.0794415416798357,4.343805421853684,3.8310215329737995,1.0986122886681098,2.302585092994046,7.593877844605118,0.0,0.0,3.0,2.0,0.5935475878667753,22.554808338937463,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1401,14450000.0,2.3978952727983707,3.8979240810486444,3.407841924380824,1.0986122886681098,2.302585092994046,7.588829878307813,0.0,0.0,2.64,2.0,0.6045548654244307,14.6,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,22500000.0,2.0794415416798357,3.8318969609488613,3.8310215329737995,1.791759469228055,2.995732273553991,7.611347717403621,0.0,1.0,3.25,2.0,0.9991055742607957,22.554808338937463,0.21052631578947367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1403,13300000.0,1.791759469228055,3.8044377947482086,3.8310215329737995,1.791759469228055,2.302585092994046,7.584773077612199,0.0,0.0,2.65,2.0,1.0275539106577432,22.554808338937463,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,15900000.0,2.3978952727983707,3.828641396489095,3.8310215329737995,1.3862943611198906,2.302585092994046,7.587310506022615,0.0,0.0,2.64,2.0,1.0024359261749984,22.554808338937463,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1405,66000000.0,2.3978952727983707,4.709530201312334,3.8310215329737995,1.791759469228055,4.060443010546419,7.604396348796338,0.0,0.0,3.15,2.0,0.4100874243443175,22.554808338937463,0.07017543859649122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,11900000.0,2.302585092994046,3.8416005411316,3.3843902633457743,1.791759469228055,2.5649493574615367,7.584773077612199,0.0,0.0,2.5,2.0,0.625,14.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1407,18500000.0,2.70805020110221,3.9815490680767565,3.8310215329737995,2.0794415416798357,2.70805020110221,7.589335823170617,0.0,0.0,2.7,2.0,0.8575972752447704,22.554808338937463,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1408,25000000.0,2.9444389791664403,4.177459468932607,3.8310215329737995,1.9459101490553132,2.3978952727983707,7.611842399580417,0.0,0.0,2.8,2.0,0.7026420043282698,22.554808338937463,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1409,29500000.0,2.4849066497880004,4.143134726391533,3.6888794541139363,2.1972245773362196,3.091042453358316,7.611347717403621,0.0,0.0,3.035314937012598,2.0,0.6290322580645161,19.5,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1410,24500000.0,2.3978952727983707,3.835141961092188,3.8310215329737995,2.6390573296152584,3.295836866004329,7.603008336866771,0.0,0.0,3.035314937012598,2.0,0.9957972776572832,22.554808338937463,0.46153846153846156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1411,68000000.0,2.0794415416798357,4.814620410170298,3.8310215329737995,2.0794415416798357,1.9459101490553132,7.6093665379542115,0.0,1.0,6.0,2.0,0.3688439630243248,22.554808338937463,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,82000000.0,1.6094379124341003,4.198704577546343,3.8310215329737995,1.6094379124341003,2.302585092994046,7.611347717403621,0.0,0.0,3.2,2.0,0.687646595699313,22.554808338937463,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,14000000.0,1.6094379124341003,3.784189633918261,3.4965075614664802,2.0794415416798357,2.1972245773362196,7.580189417944541,0.0,0.0,3.035314937012598,2.0,0.7441860465116279,16.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,41500000.0,2.833213344056216,4.177459468932607,3.8310215329737995,2.3978952727983707,3.7376696182833684,7.603008336866771,0.0,0.0,3.035314937012598,2.0,0.7026420043282698,22.554808338937463,0.21951219512195122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
